trial_id	session_id	mode_id	participant_id	word	status	start_tstamp	end_tstamp	backspace_time	cancel_time	delete_tstamp	candidates
2	1	eyeswipe2	E02	of	COMPLETED	201380.0	203572.0	2234.0	0.0	-1.0	of;off
2	1	eyeswipe2	E02	dreams	COMPLETED	209299.0	211459.0	0.0	0.0	-1.0	dreams;ranges;references;dans;dreamers;reaches;rangers;researchers;deaths;ranks
2	1	eyeswipe2	E02	.	COMPLETED	212209.0	213184.0	0.0	0.0	-1.0	.;;;!;?
3	1	eyeswipe2	E02	-	CANCELED	217893.0	219393.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	the	COMPLETED	219619.0	221613.0	0.0	0.0	-1.0	the;there;three;thee;these;true;tune;tube;tuner;tue
3	1	eyeswipe2	E02	-	CANCELED	222228.0	223833.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	assault	COMPLETED	223833.0	226128.0	0.0	0.0	-1.0	assault;adult;shot;short;soft;sort;alot;alt;salt;slot
3	1	eyeswipe2	E02	-	CANCELED	226954.0	227884.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	took	COMPLETED	227884.0	229535.0	0.0	0.0	-1.0	took;folk;think;trunk;funk;truck;trek;greek;geek;textbook
3	1	eyeswipe2	E02	-	CANCELED	230313.0	231168.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	six	COMPLETED	231228.0	232832.0	0.0	0.0	-1.0	six;sox;sic;arctic;sonic;acrylic;atomic;sync;syntax;scenic
3	1	eyeswipe2	E02	-	CANCELED	233464.0	234273.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	-	CANCELED	234468.0	239866.0	0.0	617.0	-1.0	-
3	1	eyeswipe2	E02	-	CANCELED	239942.0	241129.0	0.0	0.0	-1.0	-
3	1	eyeswipe2	E02	-	CANCELED	241206.0	246844.0	0.0	722.0	-1.0	-
3	1	eyeswipe2	E02	months	COMPLETED	247426.0	250595.0	0.0	0.0	-1.0	months;mild;milfs;mold;minus;mills;mines;minutes;moves;movers
3	1	eyeswipe2	E02	.	COMPLETED	251476.0	252527.0	0.0	0.0	-1.0	.;;;!;?
4	1	eyeswipe2	E02	a	COMPLETED	257102.0	257627.0	0.0	0.0	-1.0	a;ada;area;ata;ana;arena;aqua;aruba
4	1	eyeswipe2	E02	-	CANCELED	258485.0	263103.0	0.0	809.0	-1.0	-
4	1	eyeswipe2	E02	-	CANCELED	263103.0	264541.0	0.0	0.0	-1.0	-
4	1	eyeswipe2	E02	security	COMPLETED	264541.0	267675.0	0.0	0.0	-1.0	security;study;surrey;surgery;equity;wu;eu;why;sexy;every
4	1	eyeswipe2	E02	-	CANCELED	268530.0	269311.0	0.0	0.0	-1.0	-
4	1	eyeswipe2	E02	force	COMPLETED	269610.0	272852.0	0.0	0.0	-1.0	force;fleece;forge;fridge;five;file;futile;fibre;fudge;fine
4	1	eyeswipe2	E02	-	CANCELED	273525.0	274382.0	0.0	0.0	-1.0	-
4	1	eyeswipe2	E02	of	COMPLETED	274729.0	276540.0	0.0	0.0	-1.0	of;off
4	1	eyeswipe2	E02	-	CANCELED	277384.0	278776.0	0.0	0.0	-1.0	-
4	1	eyeswipe2	E02	eight	COMPLETED	278776.0	280352.0	0.0	0.0	-1.0	eight;edit;effort;earth;edinburgh;eating;editing;exit;extinct;exhibit
4	1	eyeswipe2	E02	-	CANCELED	281103.0	282527.0	0.0	0.0	-1.0	-
4	1	eyeswipe2	E02	thousand	COMPLETED	284431.0	287941.0	2011.0	0.0	-1.0	towns;titans;thousand;thousands;turned;turns;temperatures;touched;trucks;tricks
4	1	eyeswipe2	E02	.	COMPLETED	293190.0	294676.0	0.0	0.0	-1.0	.;;;!;?
5	1	eyeswipe2	E02	neither	COMPLETED	298890.0	302175.0	0.0	0.0	-1.0	neither;nudist;neighbor;newsletter;niger;night;nut;never;newer;nest
5	1	eyeswipe2	E02	a	COMPLETED	304205.0	305806.0	0.0	0.0	-1.0	a;ada;area;ata;aruba;aqua;andrea;agenda;arena;ana
5	1	eyeswipe2	E02	-	CANCELED	306466.0	308443.0	0.0	0.0	-1.0	-
5	1	eyeswipe2	E02	-	CANCELED	308443.0	314143.0	0.0	990.0	-1.0	-
5	1	eyeswipe2	E02	borrower	COMPLETED	315241.0	318704.0	0.0	0.0	-1.0	borrower;butler;blair;brother;bother;burner;bumper;builder;buyer;broker
5	1	eyeswipe2	E02	-	CANCELED	319814.0	321149.0	0.0	0.0	-1.0	-
5	1	eyeswipe2	E02	nor	COMPLETED	321449.0	322724.0	0.0	0.0	-1.0	nor;niger;night;not;nut;number;northwest;northeast;newest;near
5	1	eyeswipe2	E02	-	CANCELED	323400.0	324838.0	0.0	0.0	-1.0	-
5	1	eyeswipe2	E02	a	COMPLETED	326923.0	327838.0	0.0	0.0	-1.0	a;ada;area;ata;aqua;aruba;arena;ana;andrea;agenda
5	1	eyeswipe2	E02	-	CANCELED	328544.0	329713.0	0.0	0.0	-1.0	-
5	1	eyeswipe2	E02	lender	COMPLETED	329923.0	332668.0	0.0	0.0	-1.0	lender;legend;lenses;lenders;legends;lens;legs;luther;land;lands
5	1	eyeswipe2	E02	-	CANCELED	333750.0	334799.0	0.0	0.0	-1.0	-
5	1	eyeswipe2	E02	be	COMPLETED	335023.0	336987.0	0.0	0.0	-1.0	be;bee;bye;byte;beware;base;bare;badge;brave;beverage
5	1	eyeswipe2	E02	.	COMPLETED	337663.0	338609.0	0.0	0.0	-1.0	.;;;!;?
6	1	eyeswipe2	E02	-	CANCELED	344143.0	350022.0	0.0	795.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	350022.0	351176.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	351866.0	358902.0	0.0	795.0	-1.0	-
6	1	eyeswipe2	E02	dinosaurs	COMPLETED	359471.0	364797.0	0.0	0.0	-1.0	dinosaurs;delayed;delays;dildos;directors;disks;disorders;dishes;distributors;distributed
6	1	eyeswipe2	E02	-	CANCELED	365742.0	366911.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	366911.0	367647.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	have	COMPLETED	368036.0	370541.0	0.0	0.0	-1.0	have;hide;hardware;hate;huge;here;he;hence;hygiene;hurricane
6	1	eyeswipe2	E02	-	CANCELED	372206.0	372970.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	373391.0	379165.0	0.0	631.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	379211.0	383785.0	0.0	674.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	383785.0	384914.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	been	COMPLETED	385228.0	387671.0	0.0	0.0	-1.0	ben;been;between;ban;bean;began;barn;begun;bryan;benign
6	1	eyeswipe2	E02	-	CANCELED	388885.0	390010.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	390176.0	395862.0	0.0	693.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	396299.0	402685.0	0.0	736.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	402685.0	403646.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	-	CANCELED	403646.0	409645.0	0.0	827.0	-1.0	-
6	1	eyeswipe2	E02	ethnic	COMPLETED	409945.0	415674.0	1890.0	0.0	-1.0	economic;ethnic;eric;epic;exotic;erotic;electric;etc;electronic;exec
6	1	eyeswipe2	E02	extinct	COMPLETED	423204.0	427900.0	0.0	0.0	-1.0	extinct;exist;eight;escort;event;extent;effort;ethernet;exit;edit
6	1	eyeswipe2	E02	-	CANCELED	429234.0	430208.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	for	COMPLETED	430208.0	431603.0	0.0	0.0	-1.0	fur;for;fit;fight;fighter;fruit;fort;four;forget;fought
6	1	eyeswipe2	E02	-	CANCELED	433073.0	434273.0	0.0	0.0	-1.0	-
6	1	eyeswipe2	E02	ages	COMPLETED	434588.0	436882.0	0.0	0.0	-1.0	ages;agrees;acts;actress;abs;age;adverse;ave;ate;arts
6	1	eyeswipe2	E02	.	COMPLETED	437783.0	438683.0	0.0	0.0	-1.0	.;;;!;?
