session_id	mode_id	participant_id	target_letter	selected_letter	dwell_time	selection_time	start_tstamp	end_tstamp	reaction_time	fixation_count	distance_to_target	key_distance	selections
3	hidden	A06	t	i	600.0	100.0	51108.0	53359.0	222.0	4.0	381.8280000000001	3	i
3	hidden	A06	c	f	600.0	100.0	31997.0	36180.0	704.0	9.0	142.2997883800254	1	t;r;f;t;t;f
3	hidden	A06	u	y	600.0	100.0	42183.0	43715.0	718.0	1.0	127.2700000000001	1	y
4	hidden	A06	k	u	600.0	100.0	12330.0	15626.0	638.0	10.0	229.4550643938807	2	e;w;w;w;u
4	hidden	A06	q	q	600.0	100.0	22194.0	24354.0	479.0	4.0	0.0	0	t;t;r;w;q
4	hidden	A06	y	y	600.0	100.0	44663.0	48448.0	913.0	8.0	0.0	0	w;r;t;y
4	hidden	A06	e	e	600.0	100.0	29862.0	31704.0	537.0	4.0	0.0	0	w;e
4	hidden	A06	a	a	600.0	100.0	57805.0	60009.0	762.0	5.0	0.0	0	w;a;a
4	hidden	A06	d	d	600.0	100.0	16902.0	21009.0	72.0	14.0	0.0	0	y;e;w;s;d;d
4	hidden	A06	m	h	600.0	100.0	53246.0	56707.0	611.0	9.0	229.4472985872792	2	j;h;j;h;g;g;h
4	hidden	A06	v	v	600.0	100.0	34498.0	36505.0	625.0	4.0	0.0	0	b;v
4	hidden	A06	r	f	600.0	100.0	7964.0	11218.0	686.0	4.0	142.29889395213158	1	t;f;t;f
4	hidden	A06	x	y	600.0	100.0	27059.0	28706.0	490.0	3.0	458.9023629368234	4	y
4	hidden	A06	h	h	600.0	100.0	37601.0	39672.0	748.0	4.0	0.0	0	y;h
4	hidden	A06	w	w	600.0	100.0	40825.0	43449.0	837.0	2.0	0.0	0	w;w;w
4	hidden	A06	l	u	600.0	100.0	49800.0	51999.0	877.0	5.0	342.7011179964254	3	u;h;u
5	hidden	A06	k	f	600.0	100.0	14188.0	16288.0	703.0	7.0	509.1059999999999	4	g;d;f
5	hidden	A06	j	y	600.0	100.0	48477.0	52482.0	792.0	9.0	229.4467438775281	2	y;y
5	hidden	A06	e	v	600.0	100.0	42358.0	44112.0	866.0	3.0	359.99159783667176	3	g;v
5	hidden	A06	a	a	600.0	100.0	28395.0	30885.0	550.0	4.0	0.0	0	e;w;s;a
5	hidden	A06	l	j	600.0	100.0	35534.0	37827.0	957.0	5.0	254.54999999999995	2	y;g;h;j
5	hidden	A06	m	g	600.0	100.0	19983.0	22291.0	549.0	5.0	342.70148938835973	3	h;g;t;g
5	hidden	A06	b	b	600.0	100.0	38906.0	41101.0	825.0	3.0	0.0	0	b;n;b
5	hidden	A06	g	g	600.0	100.0	53744.0	55783.0	926.0	5.0	0.0	0	t;g
5	hidden	A06	f	h	600.0	100.0	17551.0	18884.0	595.0	3.0	254.55599999999993	2	h
5	hidden	A06	v	v	600.0	100.0	23536.0	27241.0	639.0	14.0	0.0	0	s;v
5	hidden	A06	p	t	600.0	100.0	56998.0	59084.0	1032.0	5.0	636.378	5	t
5	hidden	A06	w	w	600.0	100.0	32265.0	34333.0	761.0	4.0	0.0	0	w;a;w
5	hidden	A06	x	i	600.0	100.0	45178.0	47338.0	1034.0	6.0	685.4026073841565	6	u;i
6	hidden	A06	n	h	600.0	100.0	50705.0	52356.0	940.0	2.0	142.29621087365618	1	h
6	hidden	A06	z	g	600.0	100.0	21453.0	22913.0	734.0	2.0	463.2919078561593	4	g
6	hidden	A06	q	q	600.0	100.0	40037.0	42516.0	659.0	5.0	0.0	0	t;w;q
6	hidden	A06	y	c	600.0	100.0	36940.0	38841.0	817.0	5.0	359.9930120502341	3	c;c
6	hidden	A06	i	y	600.0	100.0	29840.0	31324.0	626.0	1.0	254.55000000000007	2	y
6	hidden	A06	d	d	600.0	100.0	9037.0	12022.0	2020.0	5.0	0.0	0	d
6	hidden	A06	s	s	600.0	100.0	32509.0	35708.0	748.0	6.0	0.0	0	t;w;a;s;d;s
6	hidden	A06	r	v	600.0	100.0	46956.0	49008.0	910.0	4.0	284.5986823318056	2	f;v
6	hidden	A06	u	t	600.0	100.0	43758.0	45647.0	793.0	1.0	254.54800000000012	2	t
6	hidden	A06	h	g	600.0	100.0	15773.0	17211.0	633.0	2.0	127.27999999999997	1	g
6	hidden	A06	t	y	600.0	100.0	13087.0	14659.0	685.0	3.0	127.27800000000002	1	y
6	hidden	A06	o	j	600.0	100.0	18454.0	20269.0	868.0	2.0	229.45506439388086	2	u;j
6	hidden	A06	c	b	600.0	100.0	53508.0	54874.0	673.0	2.0	254.55399999999997	2	b
7	hidden	A06	n	h	600.0	100.0	31806.0	33361.0	624.0	2.0	142.29621087365618	1	y;h
7	hidden	A06	k	y	600.0	100.0	34219.0	35990.0	611.0	4.0	342.7011179964255	3	y
7	hidden	A06	l	y	600.0	100.0	43606.0	45256.0	990.0	1.0	463.28586399328003	4	y
7	hidden	A06	y	t	600.0	100.0	39466.0	42215.0	568.0	6.0	127.27800000000002	1	y;t;y;t
7	hidden	A06	z	b	600.0	100.0	46415.0	48106.0	746.0	3.0	509.106	4	b
7	hidden	A06	a	a	600.0	100.0	13372.0	15140.0	535.0	4.0	0.0	0	s;a
7	hidden	A06	d	d	600.0	100.0	21463.0	23657.0	843.0	5.0	0.0	0	w;s;d
7	hidden	A06	g	f	600.0	100.0	10490.0	12171.0	596.0	2.0	127.27599999999995	1	f
7	hidden	A06	q	q	600.0	100.0	52190.0	53761.0	731.0	1.0	0.0	0	q
7	hidden	A06	u	y	600.0	100.0	18665.0	20252.0	670.0	3.0	127.2700000000001	1	y
7	hidden	A06	h	h	600.0	100.0	16113.0	17551.0	717.0	1.0	0.0	0	h
7	hidden	A06	t	t	600.0	100.0	24902.0	30605.0	868.0	14.0	0.0	0	w;e;r;t;r;t;r;w;e;r;t
7	hidden	A06	c	c	600.0	100.0	49370.0	51139.0	895.0	3.0	0.0	0	v;c
8	hidden	A06	i	u	600.0	100.0	23599.0	27185.0	538.0	3.0	127.27999999999997	1	u;u;u;u
8	hidden	A06	b	f	600.0	100.0	31219.0	35316.0	568.0	8.0	229.45229086892985	2	f;f;f
8	hidden	A06	e	e	600.0	100.0	10086.0	12890.0	565.0	5.0	0.0	0	w;e;e
8	hidden	A06	j	v	600.0	100.0	36349.0	38540.0	131.0	7.0	342.6996324377953	3	y;y;b;v
8	hidden	A06	m	g	600.0	100.0	7670.0	8946.0	536.0	1.0	342.70148938835973	3	g
8	hidden	A06	s	i	600.0	100.0	43832.0	45694.0	44.0	3.0	711.4944697606581	6	i
8	hidden	A06	r	r	600.0	100.0	50791.0	55607.0	45.0	9.0	0.0	0	e;r;r;r;r
8	hidden	A06	f	i	600.0	100.0	28353.0	30154.0	29.0	2.0	463.29163313403365	4	i;i
8	hidden	A06	x	z	600.0	100.0	19641.0	21948.0	746.0	5.0	127.27599999999995	1	n;z
8	hidden	A06	p	y	600.0	100.0	47134.0	48951.0	852.0	2.0	509.1	4	y
8	hidden	A06	o	h	600.0	100.0	16412.0	18483.0	614.0	4.0	342.70111799642564	3	y;h
8	hidden	A06	w	w	600.0	100.0	13955.0	15403.0	732.0	1.0	0.0	0	w
8	hidden	A06	v	h	600.0	100.0	39630.0	41552.0	859.0	5.0	229.4539549735415	2	y;h
9	hidden	A06	n	h	600.0	100.0	24378.0	26373.0	627.0	2.0	142.29621087365618	1	h;h
9	hidden	A06	z	b	600.0	100.0	39155.0	41510.0	985.0	5.0	509.106	4	b;b
9	hidden	A06	q	q	600.0	100.0	18828.0	20627.0	853.0	4.0	0.0	0	q
9	hidden	A06	y	y	600.0	100.0	45530.0	47657.0	746.0	5.0	0.0	0	r;t;y
9	hidden	A06	b	t	600.0	100.0	21678.0	23221.0	643.0	2.0	284.59957676180755	2	t
9	hidden	A06	d	d	600.0	100.0	5660.0	9185.0	598.0	9.0	0.0	0	g;h;s;a;s;d;d
9	hidden	A06	m	j	600.0	100.0	30304.0	31621.0	611.0	1.0	142.30068281283835	1	j
9	hidden	A06	s	t	600.0	100.0	13007.0	15124.0	1394.0	4.0	342.7011179964255	3	t
9	hidden	A06	r	y	600.0	100.0	10322.0	11887.0	734.0	3.0	254.55399999999997	2	y
9	hidden	A06	g	h	600.0	100.0	32941.0	34986.0	885.0	5.0	127.27999999999997	1	h
9	hidden	A06	v	i	600.0	100.0	36135.0	38059.0	930.0	3.0	458.9006988369053	4	i
9	hidden	A06	h	g	600.0	100.0	27586.0	29135.0	644.0	2.0	127.27999999999997	1	y;g
9	hidden	A06	u	t	600.0	100.0	42725.0	44328.0	610.0	3.0	254.54800000000012	2	y;t
10	hidden	A06	k	y	600.0	100.0	35541.0	36798.0	520.0	1.0	342.7011179964255	3	y
10	hidden	A06	i	u	600.0	100.0	22851.0	24170.0	614.0	2.0	127.27999999999997	1	u
10	hidden	A06	w	w	600.0	100.0	25174.0	26855.0	538.0	3.0	0.0	0	g;w
10	hidden	A06	e	r	600.0	100.0	8339.0	11306.0	787.0	6.0	127.27600000000007	1	e;r;r
10	hidden	A06	a	a	600.0	100.0	31625.0	34357.0	494.0	8.0	0.0	0	u;y;s;a;s;a
10	hidden	A06	j	y	600.0	100.0	12426.0	14029.0	689.0	2.0	229.4467438775281	2	t;y
10	hidden	A06	f	g	600.0	100.0	17376.0	19359.0	643.0	4.0	127.27599999999995	1	g;h;g
10	hidden	A06	x	c	600.0	100.0	15024.0	16390.0	625.0	1.0	127.27600000000007	1	c
10	hidden	A06	p	h	600.0	100.0	38226.0	40084.0	536.0	5.0	463.2858639932801	4	y;u;h
10	hidden	A06	o	j	600.0	100.0	27906.0	30426.0	613.0	6.0	229.45506439388086	2	y;t;r;j
10	hidden	A06	t	y	600.0	100.0	20334.0	21728.0	641.0	1.0	127.27800000000002	1	y
10	hidden	A06	l	j	600.0	100.0	41527.0	43329.0	911.0	2.0	254.54999999999995	2	h;j
10	hidden	A06	c	f	600.0	100.0	5484.0	7086.0	896.0	1.0	142.2997883800254	1	f
11	hidden	A06	s	s	600.0	100.0	18628.0	20592.0	611.0	5.0	0.0	0	f;s
11	hidden	A06	z	b	600.0	100.0	28871.0	30448.0	688.0	2.0	509.106	4	b
11	hidden	A06	e	e	600.0	100.0	21730.0	23562.0	450.0	4.0	0.0	0	g;t;e
11	hidden	A06	a	a	600.0	100.0	12719.0	14554.0	491.0	5.0	0.0	0	w;a
11	hidden	A06	l	u	600.0	100.0	25496.0	26965.0	673.0	1.0	342.7011179964254	3	u
11	hidden	A06	b	g	600.0	100.0	6840.0	8251.0	505.0	3.0	142.3006828128383	1	y;g
11	hidden	A06	g	t	600.0	100.0	15676.0	17173.0	493.0	2.0	142.29889395213158	1	t;t
11	hidden	A06	v	h	600.0	100.0	38395.0	39595.0	480.0	1.0	229.4539549735415	2	h
11	hidden	A06	p	g	600.0	100.0	43528.0	45041.0	491.0	3.0	586.7114177992448	5	h;g
11	hidden	A06	h	g	600.0	100.0	31531.0	34872.0	548.0	7.0	127.27999999999997	1	y;g;g
11	hidden	A06	t	i	600.0	100.0	35968.0	37272.0	476.0	2.0	381.8280000000001	3	i
11	hidden	A06	o	j	600.0	100.0	9568.0	11279.0	462.0	4.0	229.45506439388086	2	h;j
11	hidden	A06	n	j	600.0	100.0	40915.0	42429.0	524.0	4.0	142.30068281283823	1	j
12	hidden	A06	k	f	600.0	100.0	9016.0	11177.0	570.0	5.0	509.1059999999999	4	t;e;r;f
12	hidden	A06	i	y	600.0	100.0	18530.0	19769.0	490.0	2.0	254.55000000000007	2	y
12	hidden	A06	q	q	600.0	100.0	12874.0	14400.0	448.0	3.0	0.0	0	u;q
12	hidden	A06	y	y	600.0	100.0	5926.0	8072.0	403.0	4.0	0.0	0	t;e;t;y
12	hidden	A06	d	d	600.0	100.0	29880.0	31773.0	540.0	5.0	0.0	0	y;r;e;d
12	hidden	A06	m	n	600.0	100.0	36271.0	38700.0	598.0	7.0	127.27999999999997	1	y;j;n;h;n
12	hidden	A06	j	i	600.0	100.0	46218.0	47476.0	550.0	3.0	142.29978839056648	1	i
12	hidden	A06	r	h	600.0	100.0	15497.0	17116.0	477.0	5.0	342.70483190640886	3	h;y;h
12	hidden	A06	f	b	600.0	100.0	25322.0	28473.0	448.0	8.0	229.45229086892985	2	y;t;f;g;j;b
12	hidden	A06	u	u	600.0	100.0	20885.0	24153.0	413.0	11.0	0.0	0	y;u;u
12	hidden	A06	w	w	600.0	100.0	39948.0	41748.0	595.0	4.0	0.0	0	w;w
12	hidden	A06	c	f	600.0	100.0	33079.0	35032.0	520.0	3.0	142.2997883800254	1	t;f
12	hidden	A06	x	c	600.0	100.0	42872.0	44716.0	506.0	3.0	127.27600000000007	1	t;c
13	hidden	A06	z	t	600.0	100.0	18673.0	20113.0	432.0	3.0	458.90069883690524	4	t
13	hidden	A06	q	q	600.0	100.0	32306.0	34287.0	613.0	4.0	0.0	0	y;w;q
13	hidden	A06	i	x	600.0	100.0	46228.0	48012.0	627.0	2.0	685.4026073841565	6	x
13	hidden	A06	l	j	600.0	100.0	27027.0	28617.0	735.0	3.0	254.54999999999995	2	j
13	hidden	A06	m	h	600.0	100.0	21273.0	23086.0	577.0	3.0	229.4472985872792	2	t;h
13	hidden	A06	s	s	600.0	100.0	49166.0	51629.0	689.0	6.0	0.0	0	y;t;d;s
13	hidden	A06	b	f	600.0	100.0	24240.0	25811.0	611.0	3.0	229.45229086892985	2	f
13	hidden	A06	o	k	600.0	100.0	39373.0	41490.0	610.0	6.0	142.29978839056648	1	u;j;k
13	hidden	A06	t	r	600.0	100.0	57162.0	59669.0	956.0	3.0	127.27599999999995	1	t;r
13	hidden	A06	v	b	600.0	100.0	29776.0	31183.0	535.0	2.0	127.27800000000002	1	b
13	hidden	A06	h	t	600.0	100.0	52979.0	55090.0	521.0	3.0	229.45340027988252	2	y;t
13	hidden	A06	c	v	600.0	100.0	42627.0	45043.0	943.0	5.0	127.27599999999995	1	h;b;v
13	hidden	A06	u	t	600.0	100.0	35669.0	37439.0	552.0	4.0	254.54800000000012	2	t;g;t
14	hidden	A06	k	j	600.0	100.0	6058.0	8864.0	653.0	6.0	127.27999999999997	1	y;g;y;g;h;j
14	hidden	A06	n	j	600.0	100.0	47709.0	49550.0	641.0	3.0	142.30068281283823	1	h;j
14	hidden	A06	d	d	600.0	100.0	13634.0	15866.0	517.0	5.0	0.0	0	t;r;s;d
14	hidden	A06	y	y	600.0	100.0	43438.0	46554.0	486.0	5.0	0.0	0	y;y
14	hidden	A06	e	e	600.0	100.0	40900.0	42503.0	579.0	2.0	0.0	0	e
14	hidden	A06	a	a	600.0	100.0	23304.0	24985.0	505.0	4.0	0.0	0	q;a
14	hidden	A06	j	h	600.0	100.0	30712.0	33179.0	15.0	5.0	127.26999999999998	1	y;y;h
14	hidden	A06	r	r	600.0	100.0	26172.0	29338.0	579.0	8.0	0.0	0	t;e;e;w;r
14	hidden	A06	g	g	600.0	100.0	17002.0	19401.0	642.0	5.0	0.0	0	t;g;g
14	hidden	A06	f	g	600.0	100.0	10040.0	12516.0	662.0	5.0	127.27599999999995	1	y;g;h;g
14	hidden	A06	x	x	600.0	100.0	20620.0	22254.0	581.0	2.0	0.0	0	r;x
14	hidden	A06	p	v	600.0	100.0	37297.0	39802.0	44.0	7.0	685.4007504321834	6	r;h;g;v
14	hidden	A06	w	w	600.0	100.0	34381.0	36181.0	514.0	5.0	0.0	0	w
15	hidden	A06	k	h	600.0	100.0	30069.0	32953.0	493.0	6.0	254.54999999999995	2	u;r;f;g;h
15	hidden	A06	q	q	600.0	100.0	38472.0	39879.0	505.0	2.0	0.0	0	q
15	hidden	A06	a	a	600.0	100.0	40883.0	42698.0	585.0	3.0	0.0	0	a;a
15	hidden	A06	j	y	600.0	100.0	17276.0	18688.0	521.0	2.0	229.4467438775281	2	y
15	hidden	A06	s	i	600.0	100.0	25676.0	27563.0	1152.0	4.0	711.4944697606581	6	i
15	hidden	A06	r	r	600.0	100.0	34327.0	37299.0	810.0	5.0	0.0	0	r;w;e;r
15	hidden	A06	f	t	600.0	100.0	5444.0	7020.0	489.0	2.0	142.29889395213155	1	t
15	hidden	A06	x	x	600.0	100.0	8103.0	9820.0	681.0	4.0	0.0	0	x
15	hidden	A06	p	v	600.0	100.0	10870.0	12671.0	523.0	4.0	685.4007504321834	6	c;v;g;v
15	hidden	A06	o	y	600.0	100.0	43827.0	45249.0	580.0	2.0	381.83000000000004	3	y
15	hidden	A06	w	w	600.0	100.0	13781.0	16137.0	538.0	4.0	0.0	0	w;w
15	hidden	A06	l	k	600.0	100.0	22829.0	24534.0	564.0	5.0	127.26999999999998	1	i;k
15	hidden	A06	u	u	600.0	100.0	20034.0	21747.0	628.0	3.0	0.0	0	y;u
16	hidden	A06	n	h	600.0	100.0	11720.0	13235.0	644.0	2.0	142.29621087365618	1	h
16	hidden	A06	i	u	600.0	100.0	8915.0	10519.0	254.0	4.0	127.27999999999997	1	t;u
16	hidden	A06	y	y	600.0	100.0	5947.0	7836.0	266.0	4.0	0.0	0	t;y
16	hidden	A06	e	e	600.0	100.0	36470.0	38450.0	598.0	5.0	0.0	0	u;e
16	hidden	A06	d	d	600.0	100.0	27034.0	28926.0	779.0	4.0	0.0	0	e;d
16	hidden	A06	m	h	600.0	100.0	33937.0	35285.0	610.0	2.0	229.4472985872792	2	h
16	hidden	A06	b	f	600.0	100.0	21021.0	22326.0	598.0	1.0	229.45229086892985	2	f
16	hidden	A06	g	t	600.0	100.0	30185.0	32419.0	522.0	3.0	142.29889395213158	1	t;t
16	hidden	A06	v	v	600.0	100.0	18471.0	19823.0	598.0	2.0	0.0	0	v
16	hidden	A06	z	z	600.0	100.0	14468.0	17029.0	747.0	4.0	0.0	0	h;x;z
16	hidden	A06	t	g	600.0	100.0	23719.0	25479.0	541.0	3.0	142.29889395213158	1	y;g
16	hidden	A06	h	b	600.0	100.0	42876.0	44448.0	641.0	4.0	142.3006828128383	1	g;b
16	hidden	A06	c	c	600.0	100.0	39622.0	41597.0	685.0	4.0	0.0	0	f;d;c
1	hidden	A06	n	h	600.0	100.0	80335.0	81836.0	794.0	3.0	142.29621087365618	1	h
1	hidden	A06	z	z	600.0	100.0	44442.0	46500.0	1199.0	4.0	0.0	0	z
1	hidden	A06	y	q	600.0	100.0	51341.0	55543.0	1139.0	11.0	636.383	5	s;a;s;a;q;w;q
1	hidden	A06	i	i	600.0	100.0	82902.0	84552.0	926.0	1.0	0.0	0	i
1	hidden	A06	e	y	600.0	100.0	66569.0	73572.0	6296.0	7.0	381.83000000000004	3	y
1	hidden	A06	m	h	600.0	100.0	60384.0	61902.0	406.0	5.0	229.4472985872792	2	h
1	hidden	A06	s	t	600.0	100.0	75162.0	76541.0	72.0	1.0	342.7011179964255	3	t
1	hidden	A06	r	t	600.0	100.0	63267.0	65098.0	942.0	6.0	127.27599999999995	1	t
1	hidden	A06	f	v	600.0	100.0	36209.0	38502.0	761.0	3.0	142.29978838002538	1	v
1	hidden	A06	x	m	600.0	100.0	47757.0	50159.0	1681.0	7.0	636.3800000000001	5	m
1	hidden	A06	o	r	600.0	100.0	77665.0	79256.0	825.0	3.0	636.384	5	r
1	hidden	A06	t	i	600.0	100.0	56951.0	58798.0	553.0	4.0	381.8280000000001	3	o;i
1	hidden	A06	c	h	600.0	100.0	39748.0	42970.0	2323.0	7.0	342.7052032943182	3	h
1	visible	A06	k	k	600.0	100.0	72629.0	74430.0	279.0	5.0	0.0	0	j;k
1	visible	A06	z	z	600.0	100.0	82194.0	84280.0	360.0	7.0	0.0	0	x;z
1	visible	A06	q	q	600.0	100.0	78564.0	80906.0	540.0	5.0	0.0	0	g;d;c;q
1	visible	A06	y	y	600.0	100.0	95604.0	97104.0	464.0	3.0	0.0	0	y;y
1	visible	A06	i	i	600.0	100.0	105262.0	106857.0	196.0	4.0	0.0	0	y;o;i
1	visible	A06	a	a	600.0	100.0	75625.0	77305.0	539.0	4.0	0.0	0	q;a
1	visible	A06	d	d	600.0	100.0	85527.0	88556.0	431.0	11.0	0.0	0	c;d;d;d
1	visible	A06	m	m	600.0	100.0	98533.0	100257.0	566.0	4.0	0.0	0	h;m
1	visible	A06	s	s	600.0	100.0	69432.0	71381.0	658.0	5.0	0.0	0	t;s
1	visible	A06	g	g	600.0	100.0	92832.0	94419.0	521.0	2.0	0.0	0	g
1	visible	A06	u	u	600.0	100.0	108027.0	109497.0	463.0	3.0	0.0	0	i;u
1	visible	A06	p	p	600.0	100.0	102128.0	103975.0	420.0	6.0	0.0	0	h;k;p
1	visible	A06	o	o	600.0	100.0	89847.0	91496.0	581.0	4.0	0.0	0	g;o
2	hidden	A06	k	f	600.0	100.0	34406.0	36719.0	629.0	6.0	509.1059999999999	4	g;f;f
2	hidden	A06	d	d	600.0	100.0	9031.0	12807.0	701.0	15.0	0.0	0	d;e;w;s;d
2	hidden	A06	a	a	600.0	100.0	49110.0	51616.0	325.0	7.0	0.0	0	y;s;s;a
2	hidden	A06	j	t	600.0	100.0	31933.0	33316.0	613.0	4.0	342.69926104384876	3	t
2	hidden	A06	b	x	600.0	100.0	40811.0	42762.0	674.0	4.0	381.83000000000004	3	x
2	hidden	A06	g	g	600.0	100.0	43945.0	47160.0	150.0	11.0	0.0	0	g;g;t;g
2	hidden	A06	q	q	600.0	100.0	17523.0	19213.0	534.0	5.0	0.0	0	y;e;q
2	hidden	A06	u	n	600.0	100.0	20307.0	22620.0	389.0	9.0	254.553	2	u;j;n
2	hidden	A06	p	j	600.0	100.0	52871.0	54973.0	435.0	4.0	342.70111799642564	3	y;j
2	hidden	A06	h	g	600.0	100.0	14158.0	16257.0	900.0	5.0	127.27999999999997	1	y;g
2	hidden	A06	w	w	600.0	100.0	28317.0	30809.0	1753.0	5.0	0.0	0	w
2	hidden	A06	l	m	600.0	100.0	23909.0	27118.0	522.0	11.0	229.447298587279	2	k;m;k;m;k;m;k;m
2	hidden	A06	v	c	600.0	100.0	37934.0	39613.0	580.0	4.0	127.27599999999995	1	y;c
2	visible	A06	n	n	600.0	100.0	48333.0	49943.0	434.0	3.0	0.0	0	h;n
2	visible	A06	t	t	600.0	100.0	42307.0	44106.0	491.0	4.0	0.0	0	t
2	visible	A06	b	b	600.0	100.0	51142.0	52944.0	534.0	4.0	0.0	0	h;b
2	visible	A06	e	e	600.0	100.0	32316.0	34582.0	643.0	7.0	0.0	0	y;w;e
2	visible	A06	j	j	600.0	100.0	23107.0	24726.0	626.0	2.0	0.0	0	u;j
2	visible	A06	v	v	600.0	100.0	25973.0	27753.0	595.0	4.0	0.0	0	h;v
2	visible	A06	r	r	600.0	100.0	45275.0	47210.0	434.0	5.0	0.0	0	u;r;r
2	visible	A06	f	f	600.0	100.0	16805.0	18471.0	613.0	4.0	0.0	0	g;f
2	visible	A06	x	x	600.0	100.0	35663.0	37417.0	489.0	3.0	0.0	0	g;v;x
2	visible	A06	h	h	600.0	100.0	19640.0	21069.0	493.0	2.0	0.0	0	g;h
2	visible	A06	w	w	600.0	100.0	29061.0	31083.0	537.0	7.0	0.0	0	h;d;s;w
2	visible	A06	l	l	600.0	100.0	38659.0	40372.0	224.0	5.0	0.0	0	j;l
2	visible	A06	c	c	600.0	100.0	12814.0	14768.0	749.0	4.0	0.0	0	c
3	hidden	A06	n	h	600.0	100.0	21753.0	24334.0	751.0	7.0	142.29621087365618	1	h;b;h;h
3	hidden	A06	z	z	600.0	100.0	15456.0	17481.0	550.0	4.0	0.0	0	t;w;a;z
3	hidden	A06	i	u	600.0	100.0	44931.0	46307.0	670.0	2.0	127.27999999999997	1	u
3	hidden	A06	j	g	600.0	100.0	18783.0	20632.0	823.0	4.0	254.54999999999995	2	h;g
3	hidden	A06	s	g	600.0	100.0	37716.0	39413.0	713.0	3.0	381.828	3	h;g
3	hidden	A06	g	h	600.0	100.0	58051.0	60451.0	600.0	7.0	127.27999999999997	1	t;f;g;h
3	hidden	A06	f	r	600.0	100.0	28607.0	30603.0	659.0	4.0	142.29889395213158	1	r;d;r
3	hidden	A06	b	v	600.0	100.0	25431.0	27216.0	534.0	4.0	127.27800000000002	1	g;v
3	hidden	A06	p	b	600.0	100.0	55231.0	57124.0	658.0	5.0	569.1924453196827	5	b
3	hidden	A06	o	g	600.0	100.0	47701.0	49860.0	600.0	4.0	463.29547923112744	4	i;g
3	hidden	A06	t	i	600.0	100.0	51108.0	53359.0	222.0	4.0	381.8280000000001	3	i
3	hidden	A06	c	f	600.0	100.0	31997.0	36180.0	704.0	9.0	142.2997883800254	1	t;r;f;t;t;f
3	hidden	A06	u	y	600.0	100.0	42183.0	43715.0	718.0	1.0	127.2700000000001	1	y
3	visible	A06	k	k	600.0	100.0	20196.0	22207.0	477.0	4.0	0.0	0	y;k
3	visible	A06	n	n	600.0	100.0	33529.0	35092.0	508.0	3.0	0.0	0	h;n
3	visible	A06	q	q	600.0	100.0	23300.0	24967.0	584.0	4.0	0.0	0	t;q
3	visible	A06	y	y	600.0	100.0	17661.0	19296.0	462.0	4.0	0.0	0	t;y
3	visible	A06	i	i	600.0	100.0	36199.0	37848.0	523.0	3.0	0.0	0	t;i
3	visible	A06	j	j	600.0	100.0	28448.0	29838.0	432.0	3.0	0.0	0	y;j
3	visible	A06	s	s	600.0	100.0	31084.0	32557.0	479.0	4.0	0.0	0	s
3	visible	A06	r	r	600.0	100.0	38811.0	40341.0	326.0	3.0	0.0	0	t;r
3	visible	A06	x	x	600.0	100.0	41433.0	43161.0	479.0	5.0	0.0	0	r;v;x
3	visible	A06	w	w	600.0	100.0	12532.0	14043.0	416.0	4.0	0.0	0	t;w
3	visible	A06	o	o	600.0	100.0	44346.0	45696.0	432.0	3.0	0.0	0	o
3	visible	A06	t	t	600.0	100.0	25940.0	27518.0	433.0	3.0	0.0	0	t
3	visible	A06	c	c	600.0	100.0	15079.0	16714.0	494.0	3.0	0.0	0	x;c
4	hidden	A06	k	u	600.0	100.0	12330.0	15626.0	638.0	10.0	229.4550643938807	2	e;w;w;w;u
4	hidden	A06	q	q	600.0	100.0	22194.0	24354.0	479.0	4.0	0.0	0	t;t;r;w;q
4	hidden	A06	y	y	600.0	100.0	44663.0	48448.0	913.0	8.0	0.0	0	w;r;t;y
4	hidden	A06	e	e	600.0	100.0	29862.0	31704.0	537.0	4.0	0.0	0	w;e
4	hidden	A06	a	a	600.0	100.0	57805.0	60009.0	762.0	5.0	0.0	0	w;a;a
4	hidden	A06	d	d	600.0	100.0	16902.0	21009.0	72.0	14.0	0.0	0	y;e;w;s;d;d
4	hidden	A06	m	h	600.0	100.0	53246.0	56707.0	611.0	9.0	229.4472985872792	2	j;h;j;h;g;g;h
4	hidden	A06	v	v	600.0	100.0	34498.0	36505.0	625.0	4.0	0.0	0	b;v
4	hidden	A06	r	f	600.0	100.0	7964.0	11218.0	686.0	4.0	142.29889395213158	1	t;f;t;f
4	hidden	A06	x	y	600.0	100.0	27059.0	28706.0	490.0	3.0	458.9023629368234	4	y
4	hidden	A06	h	h	600.0	100.0	37601.0	39672.0	748.0	4.0	0.0	0	y;h
4	hidden	A06	w	w	600.0	100.0	40825.0	43449.0	837.0	2.0	0.0	0	w;w;w
4	hidden	A06	l	u	600.0	100.0	49800.0	51999.0	877.0	5.0	342.7011179964254	3	u;h;u
4	visible	A06	z	z	600.0	100.0	27465.0	29157.0	505.0	5.0	0.0	0	r;z
4	visible	A06	d	d	600.0	100.0	36359.0	38563.0	402.0	7.0	0.0	0	j;h;f;s;d
4	visible	A06	e	e	600.0	100.0	24734.0	26321.0	492.0	3.0	0.0	0	y;r;e
4	visible	A06	a	a	600.0	100.0	21883.0	23487.0	420.0	3.0	0.0	0	s;a
4	visible	A06	l	l	600.0	100.0	33523.0	35269.0	463.0	4.0	0.0	0	k;l
4	visible	A06	m	m	600.0	100.0	10829.0	12359.0	479.0	3.0	0.0	0	u;m
